1 0.002
2 0.00795405616970225
3 0.0124141869613162
4 0.0137873247652329
5 0.0129227140524742
6 0.0116380255916095
7 0.0111089930789382
8 0.0112090307449252
9 0.0110472153500766
10 0.0100908712962328
11 0.00880727800008646
12 0.00828842460547428
13 0.00922439969442527
14 0.0111467263922029
15 0.0126896062065844
16 0.0126897066114571
17 0.0111470496575944
18 0.00922495204958584
19 0.00828912031717454
20 0.00880797878026979
21 0.0100915088052249
22 0.0110478781749048
23 0.0112099282200038
24 0.0111103074256725
25 0.0116398307615444
26 0.0129251702696702
27 0.0137912491772958
28 0.0124224984411347
29 0.00798063038804868
30 0.002
