1 1 0.5236
2 1 1.0494
3 1 1.0479
4 1 1.0476
5 1 1.0473
6 1 1.0473
7 1 1.0478
8 1 1.0487
9 1 1.0493
10 1 1.0493
11 1 1.049
12 1 1.0495
13 1 1.0516
14 1 1.054
15 1 1.056
16 1 1.0578
17 1 1.0598
18 1 1.0622
19 1 1.0643
20 1 1.0648
21 1 1.0645
22 1 1.0644
23 1 1.0651
24 1 1.066
25 1 1.0665
26 1 1.0663
27 1 1.066
28 1 1.0654
29 1 1.0623
30 1 2.5656
  
1 2 0.5236
2 2 1.0494
3 2 1.0479
4 2 1.0476
5 2 1.0473
6 2 1.0473
7 2 1.0478
8 2 1.0487
9 2 1.0493
10 2 1.0493
11 2 1.049
12 2 1.0495
13 2 1.0516
14 2 1.054
15 2 1.056
16 2 1.0578
17 2 1.0598
18 2 1.0622
19 2 1.0643
20 2 1.0648
21 2 1.0645
22 2 1.0644
23 2 1.0651
24 2 1.066
25 2 1.0665
26 2 1.0663
27 2 1.066
28 2 1.0654
29 2 1.0623
30 2 2.5656
  
1 3 0.5236
2 3 1.0494
3 3 1.0479
4 3 1.0476
5 3 1.0473
6 3 1.0473
7 3 1.0478
8 3 1.0487
9 3 1.0493
10 3 1.0493
11 3 1.049
12 3 1.0495
13 3 1.0516
14 3 1.054
15 3 1.056
16 3 1.0578
17 3 1.0598
18 3 1.0622
19 3 1.0643
20 3 1.0648
21 3 1.0645
22 3 1.0644
23 3 1.0651
24 3 1.066
25 3 1.0665
26 3 1.0663
27 3 1.066
28 3 1.0654
29 3 1.0623
30 3 2.5656
  
1 4 0.5236
2 4 1.0494
3 4 1.0479
4 4 1.0476
5 4 1.0473
6 4 1.0473
7 4 1.0478
8 4 1.0487
9 4 1.0493
10 4 1.0493
11 4 1.049
12 4 1.0495
13 4 1.0516
14 4 1.054
15 4 1.056
16 4 1.0578
17 4 1.0598
18 4 1.0622
19 4 1.0643
20 4 1.0648
21 4 1.0645
22 4 1.0644
23 4 1.0651
24 4 1.066
25 4 1.0665
26 4 1.0663
27 4 1.066
28 4 1.0654
29 4 1.0623
30 4 2.5656
  
1 5 0.5236
2 5 1.0494
3 5 1.0479
4 5 1.0476
5 5 1.0473
6 5 1.0473
7 5 1.0478
8 5 1.0487
9 5 1.0493
10 5 1.0493
11 5 1.049
12 5 1.0495
13 5 1.0516
14 5 1.054
15 5 1.056
16 5 1.0578
17 5 1.0598
18 5 1.0622
19 5 1.0643
20 5 1.0648
21 5 1.0645
22 5 1.0644
23 5 1.0651
24 5 1.066
25 5 1.0665
26 5 1.0663
27 5 1.066
28 5 1.0654
29 5 1.0623
30 5 2.5656
  
1 6 0.5236
2 6 1.0494
3 6 1.0479
4 6 1.0476
