1 1 1.1607e-06
2 1 5.047e-06
3 1 7.5275e-06
4 1 7.5998e-06
5 1 7.1389e-06
6 1 8.1209e-06
7 1 8.6024e-06
8 1 5.9743e-06
9 1 2.0458e-06
10 1 2.1619e-07
11 1 5.1161e-08
12 1 1.7258e-09
13 1 1.1332e-09
14 1 1.6512e-11
15 1 3.3897e-11
16 1 1.589e-11
17 1 3.0509e-12
18 1 2.1559e-14
19 1 7.8105e-14
20 1 2.6442e-14
  
1 2 1.5707e-06
2 2 7.1021e-06
3 2 1.054e-05
4 2 1.006e-05
5 2 8.7339e-06
6 2 1.0703e-05
7 2 1.1742e-05
8 2 8.073e-06
9 2 2.8097e-06
10 2 2.0222e-07
11 2 6.3559e-08
12 2 4.372e-10
13 2 1.3898e-09
14 2 7.6064e-11
15 2 3.5768e-11
16 2 1.6458e-11
17 2 3.9719e-12
18 2 6.9758e-14
19 2 1.5954e-13
20 2 2.1492e-15
  
1 3 1.0832e-06
2 3 5.1024e-06
3 3 8.135e-06
4 3 9.5604e-06
5 3 9.7073e-06
6 3 1.0022e-05
7 3 9.2432e-06
8 3 5.871e-06
9 3 2.286e-06
10 3 2.6144e-07
11 3 4.3469e-08
12 3 1.1473e-09
13 3 9.9345e-10
14 3 1.0287e-10
15 3 1.7637e-11
16 3 1.3074e-11
17 3 2.0836e-12
18 3 1.1441e-14
19 3 1.4e-13
20 3 1.2965e-14
  
1 4 6.2771e-07
2 4 2.8107e-06
3 4 4.9325e-06
4 4 8.2993e-06
5 4 9.734e-06
6 4 8.5853e-06
7 4 5.8606e-06
8 4 3.4444e-06
9 4 1.5471e-06
10 4 2.7372e-07
11 4 2.1094e-08
12 4 9.5304e-10
13 4 3.9561e-10
14 4 8.7818e-12
15 4 3.8941e-12
16 4 7.0228e-12
17 4 6.0777e-13
18 4 1.4505e-13
19 4 1.6311e-14
20 4 1.0295e-14
  
1 5 6.7422e-07
2 5 3.1257e-06
3 5 5.6093e-06
4 5 7.7767e-06
5 5 8.4235e-06
6 5 8.2099e-06
7 5 6.5965e-06
8 5 3.8129e-06
9 5 1.4688e-06
10 5 2.4701e-07
11 5 2.2863e-08
12 5 2.4354e-09
13 5 2.8146e-10
14 5 1.004e-10
15 5 1.9086e-12
16 5 6.0794e-13
17 5 1.2316e-12
18 5 1.2357e-13
19 5 1.3221e-13
20 5 7.427e-15
  
1 6 1.1916e-06
2 6 5.3819e-06
3 6 8.1221e-06
4 6 8.0234e-06
5 6 7.2824e-06
6 6 8.7334e-06
7 6 9.2783e-06
8 6 6.3347e-06
9 6 2.2235e-06
10 6 1.5993e-07
11 6 4.8341e-08
12 6 4.993e-09
13 6 6.121e-10
14 6 4.7893e-11
15 6 9.1981e-12
16 6 4.2443e-12
17 6 1.3369e-13
18 6 1.2799e-15
19 6 2.2524e-13
20 6 2.9926e-14
  
1 7 1.3917e-06
2 7 5.8801e-06
3 7 7.7388e-06
4 7 6.8359e-06
5 7 6.0752e-06
6 7 7.4215e-06
7 7 8.7116e-06
8 7 6.7063e-06
9 7 2.4953e-06
10 7 2.2068e-07
11 7 6.1275e-08
12 7 4.8501e-09
13 7 6.3102e-10
14 7 5.4428e-11
15 7 1.6654e-11
16 7 5.8668e-12
17 7 9.819e-13
18 7 2.7124e-15
19 7 2.4045e-13
20 7 4.7691e-14
  
1 8 7.6473e-07
2 8 3.4017e-06
3 8 4.6704e-06
4 8 4.7513e-06
5 8 4.5491e-06
6 8 5.0722e-06
7 8 5.3986e-06
8 8 4.075e-06
9 8 1.6859e-06
10 8 2.2834e-07
11 8 3.9179e-08
12 8 2.7606e-09
13 8 4.5988e-10
14 8 4.4607e-11
15 8 1.1089e-11
16 8 2.6008e-12
17 8 1.9672e-13
18 8 1.4877e-13
19 8 1.9818e-13
20 8 5.6932e-14
  
1 9 3.3057e-07
2 9 1.6039e-06
3 9 2.7724e-06
4 9 3.7425e-06
5 9 4.1019e-06
6 9 4.1508e-06
7 9 3.3882e-06
8 9 2.0858e-06
9 9 1.0158e-06
10 9 1.5329e-07
11 9 1.5261e-08
12 9 1.8068e-09
13 9 3.9871e-10
14 9 2.0146e-11
15 9 2.9103e-12
16 9 4.4129e-12
17 9 5.0237e-13
18 9 2.4701e-13
19 9 1.2541e-13
20 9 5.7171e-14
  
1 10 5.1542e-07
2 10 2.2662e-06
3 10 3.626e-06
4 10 4.6169e-06
5 10 5.0445e-06
6 10 5.0863e-06
7 10 4.362e-06
8 10 2.8869e-06
9 10 1.1205e-06
10 10 1.8114e-07
11 10 2.2222e-08
12 10 5.2826e-10
13 10 6.1881e-10
14 10 4.74e-11
15 10 1.3536e-11
16 10 1.1473e-11
17 10 6.8995e-13
18 10 1.819e-13
19 10 3.2101e-14
20 10 4.6833e-14
  
1 11 1.1607e-06
2 11 5.0469e-06
3 11 7.5275e-06
4 11 7.5997e-06
5 11 7.139e-06
6 11 8.1209e-06
7 11 8.6025e-06
8 11 5.9742e-06
9 11 2.0458e-06
10 11 2.1619e-07
11 11 5.1161e-08
12 11 1.7258e-09
13 11 1.1332e-09
14 11 1.6512e-11
15 11 3.3897e-11
16 11 1.589e-11
17 11 3.0509e-12
18 11 2.1706e-14
19 11 7.8151e-14
20 11 2.634e-14
  
1 12 1.5706e-06
2 12 7.1022e-06
3 12 1.054e-05
4 12 1.006e-05
5 12 8.7338e-06
6 12 1.0703e-05
7 12 1.1742e-05
8 12 8.0732e-06
9 12 2.8097e-06
10 12 2.0222e-07
11 12 6.3559e-08
12 12 4.372e-10
13 12 1.3898e-09
14 12 7.6065e-11
15 12 3.5768e-11
16 12 1.6458e-11
17 12 3.9718e-12
18 12 7.0046e-14
19 12 1.594e-13
20 12 2.3327e-15
  
1 13 1.0832e-06
2 13 5.1026e-06
3 13 8.135e-06
4 13 9.5606e-06
5 13 9.7071e-06
6 13 1.0022e-05
7 13 9.2431e-06
8 13 5.8711e-06
9 13 2.286e-06
10 13 2.6144e-07
11 13 4.3469e-08
12 13 1.1473e-09
13 13 9.9345e-10
14 13 1.0287e-10
15 13 1.7637e-11
16 13 1.3074e-11
17 13 2.0837e-12
18 13 1.1415e-14
19 13 1.404e-13
20 13 1.3236e-14
  
1 14 6.2774e-07
2 14 2.8106e-06
3 14 4.9325e-06
4 14 8.2991e-06
5 14 9.7342e-06
6 14 8.5853e-06
7 14 5.8608e-06
8 14 3.4443e-06
9 14 1.5471e-06
10 14 2.7373e-07
11 14 2.1094e-08
12 14 9.5304e-10
13 14 3.9561e-10
14 14 8.7816e-12
15 14 3.894e-12
16 14 7.0231e-12
17 14 6.0792e-13
18 14 1.448e-13
19 14 1.6399e-14
20 14 1.0624e-14
  
1 15 6.7424e-07
2 15 3.1256e-06
3 15 5.6093e-06
4 15 7.7765e-06
5 15 8.4236e-06
6 15 8.2099e-06
7 15 6.5966e-06
8 15 3.8129e-06
9 15 1.4688e-06
10 15 2.4702e-07
11 15 2.2863e-08
12 15 2.4354e-09
13 15 2.8146e-10
14 15 1.004e-10
15 15 1.9088e-12
16 15 6.0807e-13
17 15 1.2318e-12
18 15 1.2344e-13
19 15 1.3228e-13
20 15 7.3462e-15
  
1 16 1.1916e-06
2 16 5.382e-06
3 16 8.1221e-06
4 16 8.0235e-06
5 16 7.2822e-06
6 16 8.7334e-06
7 16 9.2782e-06
8 16 6.3348e-06
9 16 2.2235e-06
10 16 1.5993e-07
11 16 4.8341e-08
12 16 4.993e-09
13 16 6.121e-10
14 16 4.7892e-11
15 16 9.1982e-12
16 16 4.2442e-12
17 16 1.3342e-13
18 16 7.1976e-16
19 16 2.2544e-13
20 16 2.9934e-14
  
1 17 1.3916e-06
2 17 5.8802e-06
3 17 7.7388e-06
4 17 6.836e-06
5 17 6.0751e-06
6 17 7.4215e-06
7 17 8.7115e-06
8 17 6.7064e-06
9 17 2.4953e-06
10 17 2.2068e-07
11 17 6.1275e-08
12 17 4.8501e-09
13 17 6.3102e-10
14 17 5.4428e-11
15 17 1.6654e-11
16 17 5.8669e-12
17 17 9.8172e-13
18 17 2.6674e-15
19 17 2.4073e-13
20 17 4.7943e-14
  
1 18 7.6475e-07
2 18 3.4016e-06
3 18 4.6704e-06
4 18 4.7513e-06
5 18 4.5492e-06
6 18 5.0722e-06
7 18 5.3987e-06
8 18 4.075e-06
9 18 1.6859e-06
10 18 2.2835e-07
11 18 3.9179e-08
12 18 2.7606e-09
13 18 4.5988e-10
14 18 4.4607e-11
15 18 1.1089e-11
16 18 2.6007e-12
17 18 1.9646e-13
18 18 1.4886e-13
19 18 1.9819e-13
20 18 5.7331e-14
  
1 19 3.306e-07
2 19 1.6038e-06
3 19 2.7724e-06
4 19 3.7425e-06
5 19 4.1019e-06
6 19 4.1508e-06
7 19 3.3882e-06
8 19 2.0858e-06
9 19 1.0158e-06
10 19 1.5329e-07
11 19 1.5261e-08
12 19 1.8068e-09
13 19 3.9871e-10
14 19 2.0146e-11
15 19 2.9102e-12
16 19 4.4128e-12
17 19 5.0218e-13
18 19 2.4718e-13
19 19 1.2575e-13
20 19 5.704e-14
  
1 20 5.154e-07
2 20 2.2662e-06
3 20 3.626e-06
4 20 4.617e-06
5 20 5.0445e-06
6 20 5.0863e-06
7 20 4.3619e-06
8 20 2.887e-06
9 20 1.1205e-06
10 20 1.8113e-07
11 20 2.2222e-08
12 20 5.2826e-10
13 20 6.1881e-10
14 20 4.74e-11
15 20 1.3536e-11
16 20 1.1473e-11
17 20 6.8986e-13
18 20 1.8171e-13
19 20 3.2139e-14
20 20 4.6577e-14
  
