1 1.43960511257746e-05
2 3.21388626076867e-06
3 1.29654437890641e-06
4 1.56905349571001e-06
5 1.51110798319182e-06
6 1.3878371525409e-06
7 1.42829486696607e-06
8 1.56848363716621e-06
9 2.96123353807772e-06
10 1.21584047607005e-05
11 1.47548194245403e-06
12 3.47955676494241e-08
13 7.67833674934224e-09
14 8.66816466159987e-10
15 2.21837083950318e-10
16 7.91295908547388e-10
17 1.35586813778058e-09
18 1.08894839897394e-08
19 4.45854019622158e-08
20 1.51258126714263e-06
