1 2.37793910466205e-06
2 6.57624635309608e-06
3 7.81224127801949e-06
4 8.15702085198634e-06
5 8.82250632422905e-06
6 8.88200063028415e-06
7 7.6762587389885e-06
8 7.00163301617921e-06
9 5.9103004501207e-06
10 3.2722894232484e-06
11 2.63053478331744e-07
12 1.11321285128066e-08
13 2.5200284128015e-09
14 4.3701825544676e-10
15 3.5131381920374e-10
16 4.15295556353587e-11
17 5.92229393669862e-12
18 1.68367190668221e-12
19 2.11577992497926e-13
20 5.08764346723335e-14
